name;density;spg;volume;SiOSi_average;SiOSi_gmean;SiOSi_hmean;SiOSi_max;SiOSi_mean;SiOSi_min;SiOSi_skew;SiOSi_std;SiOSi_var;SiO_average;SiO_gmean;SiO_hmean;SiO_max;SiO_mean;SiO_min;SiO_skew;SiO_std;SiO_var;ASA;AV;NASA;NAV;VolFrac;largest_free_sphere;largest_included_sphere;largest_included_sphere_free;max_dim;min_dim;mode_dim
9000773;2.332114256;1;14.26064005;143.3652149;142.9323872;142.5306038;171.989555;143.3652149;132.1488259;1.497116699;11.55445621;133.5054582;1.608601502;1.608460621;1.608319785;1.639571722;1.608601502;1.577721826;0.039844656;0.021292078;0.000453353;0;0;0;0.000377342;0;0.95346;3.15504;3.15504;0;0;[0]
9000774;2.123553152;1;15.66122417;143.5409937;142.8878871;142.2556466;167.6875801;143.5409937;126.1275779;0.509721757;13.8855426;192.8082934;1.599022465;1.598947064;1.598871927;1.627334042;1.599022465;1.581690941;0.544132396;0.015555501;0.000241974;0;0;0;0.000244874;0;2.13244;2.93009;2.93009;0;0;[0]
9000775;2.43369657;1;13.66540199;148.0218242;147.2403007;146.4568673;171.524082;148.0218242;124.3600379;-0.015221084;15.15724606;229.7421081;1.604390491;1.604361493;1.604332548;1.624104944;1.604390491;1.588615017;0.468180036;0.009654966;9.32E-05;0;0;0;0;0;0.91168;2.6313;2.6313;0;0;[0]
9000776;2.373591857;1;14.01144087;141.4208017;140.6973416;140.0228238;174.447565;141.4208017;123.1662227;1.135567535;14.80154893;219.0858507;1.603817686;1.603773887;1.60373;1.617420288;1.603817686;1.585134757;-0.401317197;0.011841116;0.000140212;0;0;0;0.0001938;0;1.69429;2.83625;2.79741;0;0;[0]
9000777;2.370151023;1;14.03178178;144.8544785;144.2639239;143.670789;169.3804164;144.8544785;123.2141045;0.00803781;13.04054025;170.0556901;1.607472197;1.607409365;1.60734584;1.621307842;1.607472197;1.571803079;-1.85179688;0.014134937;0.000199796;0;0;0;0.000109698;0;1.03419;2.86179;2.84564;0;0;[0]
9000778;2.385810183;1;13.9396848;141.5100913;141.0246657;140.5331945;162.338395;141.5100913;118.004437;-0.116960356;11.64630348;135.6363847;1.599825009;1.599774381;1.599723904;1.624991216;1.599825009;1.581376557;0.576175409;0.012746745;0.00016248;0;0;0;3.35E-05;0;0.86682;2.80741;2.78516;0;0;[0]
9000779;2.502057357;1;13.29203819;138.8313456;138.3363291;137.8643786;167.8574047;138.8313456;124.578062;0.936803568;12.00046439;144.0111455;1.602866441;1.602793242;1.602720478;1.636127531;1.602866441;1.585470574;0.947185224;0.01536416;0.000236057;0;0;0;0;0;1.56167;2.49415;2.49415;0;0;[0]
9000780;2.430187518;1;13.68513405;145.4020149;144.5805908;143.7799837;168.8546967;145.4020149;123.191861;0.365810441;15.61275601;243.7581501;1.614922846;1.614905148;1.614887474;1.626390126;1.614922846;1.60562347;0.463183477;0.007566113;5.72E-05;0;0;0;0;0;1.34016;2.51313;2.37196;0;0;[0]
9000781;2.567510946;1;12.95318409;140.0193576;139.4190234;138.8465638;171.6241108;140.0193576;121.755442;0.89903774;13.27606378;176.2538694;1.607053081;1.606946616;1.606840945;1.647282782;1.607053081;1.588710763;0.987412224;0.018567603;0.000344756;0;0;0;0;0;1.028;1.68255;1.32905;0;0;[0]
9000782;2.430175182;1;13.68520352;142.242769;141.7747272;141.3148331;171.9547474;142.242769;117.9022539;0.606879352;11.66686934;136.1158403;1.609705158;1.609540885;1.609378422;1.660054009;1.609705158;1.584362348;1.17303457;0.02312417;0.000534727;0;0;0;3.29E-05;0;1.06039;2.76846;2.76846;0;0;[0]
9000783;2.421776642;1;13.73266278;148.730859;147.9134809;147.0593366;172.0737972;148.730859;118.6203845;-0.550878893;15.23198328;232.0133146;1.607647233;1.607612669;1.607577909;1.620959225;1.607647233;1.583206869;-1.28552624;0.010512189;0.000110506;0;0;0;0;0;0.70448;1.94092;1.94092;0;0;[0]
9000784;2.74231462;1;12.1275078;140.7547529;139.9953507;139.2417037;172.5220373;140.7547529;115.9790283;0.25900057;14.67455889;215.3426787;1.618065134;1.617910588;1.617756464;1.660444415;1.618065134;1.584620805;0.314616029;0.022393957;0.000501489;0;0;0;0;0;0.33868;2.01651;2.01384;0;0;[0]
9000785;2.722239711;1;12.21694101;139.3926822;139.004629;138.634233;161.9791482;139.3926822;125.5181288;1.017448985;10.64247645;113.262305;1.609995658;1.609873569;1.609751265;1.636784001;1.609995658;1.579631692;-0.212318191;0.019809233;0.000392406;0;0;0;0;0;0.66348;1.39519;1.39519;0;0;[0]
9000786;2.469380469;1;13.46792945;144.2053885;143.0378131;141.9037052;179.5791501;144.2053885;119.2124994;0.382935808;18.55982419;344.467074;1.622615362;1.622558143;1.622501156;1.646628466;1.622615362;1.606128782;0.731070811;0.013654457;0.000186444;0;0;0;0;0;1.43495;2.68417;2.68417;0;0;[0]
9000787;2.690286869;1;12.362043;143.9998245;143.3414038;142.7051034;176.7964641;143.9998245;120.3451439;0.732998168;14.02022201;196.5666252;1.604204668;1.604144756;1.604085076;1.631513788;1.604204668;1.585877518;0.681063962;0.013891298;0.000192968;0;0;0;0;0;0.65972;1.96909;1.95857;0;0;[0]
9000788;2.364923191;1;14.06280004;143.4076756;142.4581463;141.4630453;173.0741624;143.4076756;105.3870758;-0.27574656;16.17315104;261.5708145;1.607708047;1.607650312;1.607592805;1.633375745;1.607708047;1.592747805;0.703106029;0.013651941;0.000186375;0;0;0;0;0;1.11388;2.80446;2.80446;0;0;[0]
9000789;2.310240389;1;14.39566294;143.1598255;142.3287356;141.5331123;171.3745299;143.1598255;120.4790324;0.652921527;15.73422578;247.5658608;1.616880502;1.616684872;1.616488978;1.652057821;1.616880502;1.577522548;-0.122941582;0.025133943;0.000631715;0;0;0;0.0001212;0;1.49152;2.89745;2.85799;0;0;[0]
9000790;2.670360894;1;12.45428737;144.6330136;143.6036004;142.5638796;167.9050033;144.6330136;116.5935787;-0.090646443;17.12096937;293.1275922;1.620894902;1.620878626;1.620862377;1.632715718;1.620894902;1.613327212;0.546643845;0.007269661;5.28E-05;0;0;0;0;0;0.67091;2.4177;2.4177;0;0;[0]
9000791;2.374016133;1;14.00893679;149.1772543;148.5630118;147.9928451;178.2075674;149.1772543;137.7426618;1.270111157;14.03104291;196.8701652;1.609952504;1.609852002;1.609751676;1.63728593;1.609952504;1.590196977;0.232639908;0.01800413;0.000324149;0;0;0;0;0;1.03176;2.15858;2.15858;0;0;[0]
9000792;2.651307933;2;12.54378699;146.7555199;145.209615;143.7293603;179.9997698;146.7555199;121.939087;0.435634664;21.64809002;468.6398017;1.608983399;1.608961876;1.608940425;1.626853884;1.608983399;1.599401909;0.986892313;0.008336455;6.95E-05;0;0;0;0;0;0.42686;2.41508;2.41508;0;0;[0]
9000793;2.904203619;2;11.45148423;147.490604;145.6090138;143.7746166;179.9985452;147.490604;122.2875349;0.162903766;23.65991782;559.7917115;1.611038448;1.611021102;1.611003746;1.619680319;1.611038448;1.601382355;-0.186482627;0.007473707;5.59E-05;0;0;0;0;0;0.49517;1.15412;1.13236;0;0;[0]
9000794;2.579144568;1;12.89475679;138.8904596;138.4472734;138.0314445;168.7743731;138.8904596;127.8558307;1.286521824;11.45002549;131.1030836;1.602090434;1.602063358;1.602036219;1.613625139;1.602090434;1.586965597;-0.587939303;0.009303706;8.66E-05;0;0;0;0;0;0.84963;2.22992;2.22992;0;0;[0]
9000795;1.895599899;5;17.54454723;150.8620641;150.6227795;150.3764465;161.7490827;150.8620641;133.8454281;-0.707828241;8.372939722;70.10611959;1.613863571;1.613849588;1.613835618;1.626069068;1.613863571;1.602911748;0.365802707;0.006721604;4.52E-05;0;0;6.93921;0.00409371;0;2.26175;3.81359;3.81359;0;0;[0]
9000796;2.292632428;1;14.50622505;142.650362;141.7916972;141.0019278;179.961704;142.650362;125.7277135;1.267073632;16.30893768;265.9814483;1.613604239;1.613545867;1.6134874;1.628770745;1.613604239;1.590732727;-0.286174869;0.013713639;0.000188064;0;0;0;3.49E-05;0;1.02843;2.76569;2.76569;0;0;[0]
9000797;1.779218836;2;18.69215932;147.3958653;146.3131478;145.2674308;179.9936724;147.3958653;126.5377884;0.453390303;18.12024313;328.3432109;1.613494753;1.613434109;1.613373143;1.629738172;1.613494753;1.58364749;-0.904109417;0.013952204;0.000194664;383.372;0.0415578;0;0;0.07394;4.13438;4.89939;4.89761;1;1;[1]
9000798;2.368201256;8;14.04333431;139.8161821;139.7938392;139.7715458;143.2223951;139.8161821;136.9605866;0.181522393;2.502099648;6.260502649;1.612821169;1.612790151;1.61275895;1.621611884;1.612821169;1.591563477;-1.424119315;0.009973105;9.95E-05;0;0;0;0;0;1.4122;2.71074;2.71074;0;0;[0]
9000799;2.902588393;1;11.45785673;139.7154744;138.6846942;137.6876887;177.1374402;139.7154744;111.7265311;0.544279999;17.24028366;297.2273807;1.610879158;1.610760046;1.610641124;1.647299986;1.610879158;1.57650629;0.219386684;0.019605287;0.000384367;0;0;0;0;0;0.44028;1.77666;1.19468;0;0;[0]
9000800;2.175775316;1;15.28532919;145.4427474;144.8653776;144.2877461;166.7431923;145.4427474;123.7971857;0.070906724;12.94615869;167.6030247;1.618806833;1.618716277;1.618625485;1.640768218;1.618806833;1.588758361;-0.362175685;0.017100109;0.000292414;0;0;0;9.19E-06;0;1.3472;2.7047;2.7047;0;0;[0]
9000801;2.712826799;1;12.2593311;136.9631686;136.7105511;136.4550758;151.6320536;136.9631686;120.0049145;-0.17640855;8.272810037;68.43938591;1.60612993;1.606008723;1.605888532;1.646788661;1.60612993;1.583229791;1.033718851;0.019814688;0.000392622;0;0;0;0;0;0.99165;1.77449;1.77449;0;0;[0]
9000802;2.468943693;2;13.47031204;145.4339986;144.3551422;143.3507044;179.9995163;145.4339986;128.0972907;0.889067183;18.29583092;334.7374291;1.609943895;1.609888949;1.609833925;1.627791156;1.609943895;1.59063788;-0.254511434;0.013291587;0.000176666;0;0;0;0;0;1.31932;2.60907;2.59786;0;0;[0]
9000803;2.618493536;1;12.70098302;137.1840903;136.3413978;135.5575537;173.6156106;137.1840903;118.7100982;1.077529081;15.74659337;247.9552027;1.60176846;1.601744607;1.60172074;1.613743368;1.60176846;1.587903708;-0.164551549;0.008738747;7.64E-05;0;0;0;0;0;0.69491;2.10987;1.69605;0;0;[0]
9000804;2.287546237;2;14.53847857;142.037811;141.0723122;140.1857048;179.9983388;142.037811;124.3389426;1.181913756;17.25346455;297.6820389;1.616783034;1.616741985;1.616700987;1.635440655;1.616783034;1.599402627;0.264878558;0.011528037;0.000132896;0;0;0;0.000131146;0;2.04239;2.94466;2.94466;0;0;[0]
9000805;2.501781145;1;13.29350571;141.6922499;141.2274727;140.7610228;165.1593826;141.6922499;124.4124467;0.027201947;11.45109797;131.1276448;1.6131274;1.613068688;1.613009797;1.630787127;1.6131274;1.587464811;-0.530817452;0.013741838;0.000188838;0;0;0;0;0;1.46964;2.21787;2.19041;0;0;[0]
9000806;2.082196754;1;15.97228594;145.0846302;144.291914;143.5136762;175.2854017;145.0846302;123.154915;0.38244933;15.29587575;233.963815;1.610409343;1.610363081;1.610317029;1.635470046;1.610409343;1.598697203;0.904972089;0.012234329;0.000149679;0;0.00186343;0;0;0.00388;2.71565;3.30505;3.30505;1;1;[1]
9000807;2.309541972;1;14.40001626;142.126301;141.6653846;141.2139124;164.3777656;142.126301;122.931515;0.494412264;11.56396005;133.7251721;1.602840768;1.602764584;1.602688297;1.623770722;1.602840768;1.579097711;-0.205340082;0.015616765;0.000243883;0;0;0;0.000943915;0;0.9685;3.21182;3.09894;0;0;[0]
9000808;2.55019616;1;13.0411309;139.7311934;139.2505107;138.7874407;166.8699819;139.7311934;125.7089187;0.746131556;11.79974635;139.2340139;1.613196121;1.613115147;1.613034145;1.639231394;1.613196121;1.587677597;-0.043021153;0.016160452;0.00026116;0;0;0;0;0;1.5316;2.11352;2.11352;0;0;[0]
9000809;2.336074715;2;14.2364633;146.0131147;145.2841266;144.6032323;179.9996755;146.0131147;129.9885531;1.15123776;15.09177689;227.7617297;1.606396857;1.606326959;1.606257609;1.63977166;1.606396857;1.592289832;1.270559631;0.015044442;0.000226335;0;0;0;0;0;0.82073;2.54634;2.54634;0;0;[0]
9000810;2.411046764;1;13.79377722;140.6349244;139.8199233;139.0334672;171.3390004;140.6349244;120.563824;0.540283925;15.38033045;236.5545648;1.606200607;1.606182016;1.606163529;1.625515803;1.606200607;1.599005171;1.755366816;0.007749716;6.01E-05;0;0;0;0.000265446;0;1.04753;3.10873;3.10622;0;0;[0]
9000811;2.767592775;1;12.01673969;142.4297972;141.3834349;140.3637974;173.3642601;142.4297972;114.3778445;0.395418333;17.45335163;304.619483;1.61418153;1.613878061;1.613573816;1.655907866;1.61418153;1.563782169;-0.191554638;0.031258032;0.000977065;0;0;0;0;0;0.76066;1.40448;1.31895;0;0;[0]
9000812;2.441031323;1;13.62434051;143.1955688;142.4126514;141.6458344;173.4006324;143.1955688;124.1585601;0.350105314;15.10220076;228.0764679;1.60442982;1.604400534;1.604371249;1.622244436;1.60442982;1.589179638;0.025559568;0.009694447;9.40E-05;0;0;0;0.000278572;0;1.08611;3.0704;3.0083;0;0;[0]
9000813;2.175653236;1;15.28618688;145.2490083;144.5317585;143.8320514;177.2504151;145.2490083;126.239758;0.456489995;14.5978608;213.09754;1.613405135;1.613317846;1.613230124;1.635013119;1.613405135;1.580132578;-0.704731634;0.016741103;0.000280265;0;0;0;0.0011307;0;2.52506;3.19858;3.19858;0;0;[0]
9000814;2.185108079;1;15.22004438;148.5727188;147.8509513;147.1392963;175.5138262;148.5727188;125.1121926;0.292904248;14.73182228;217.0265878;1.607238502;1.607167098;1.607095932;1.637954214;1.607238502;1.584206895;0.549335449;0.015175701;0.000230302;0;0;0;0.000649857;0;2.1417;3.17207;3.17207;0;0;[0]
9000815;2.564747194;5;12.96714235;147.9558751;146.9558974;145.9711849;175.7867;147.9558751;123.5440642;0.226891351;17.28616032;298.8113387;1.605194139;1.605169342;1.60514451;1.617746781;1.605194139;1.588920821;-0.382017851;0.008915837;7.95E-05;0;0;0;0;0;1.19036;2.22823;2.22823;0;0;[0]
9000816;2.254214552;1;14.75345012;139.3782053;139.0593766;138.7434747;156.400094;139.3782053;126.5824121;0.230747383;9.462862731;89.54577108;1.604268073;1.604243968;1.604219824;1.616101941;1.604268073;1.589848128;-0.452272045;0.008787041;7.72E-05;0;0;0;0;0;1.74563;2.48381;2.48381;0;0;[0]
9000817;1.919332031;1;17.32761263;145.4227434;144.8584637;144.3150867;168.6091625;145.4227434;129.7079864;0.645506108;13.03047263;169.7932171;1.607886327;1.607845289;1.607804182;1.621621598;1.607886327;1.588453436;-0.351001783;0.011477939;0.000131743;222.258;0.0246337;0;0;0.04728;3.87903;4.66599;4.66599;1;1;[1]
9000818;2.898812115;1;11.47278286;139.4804962;138.6711455;137.8740091;165.4076456;139.4804962;118.0759866;0.255299815;15.1081862;228.2572902;1.627276952;1.627130283;1.626983564;1.662254183;1.627276952;1.591728641;-0.022749043;0.021844104;0.000477165;0;0;0;0;0;0.42397;1.56881;1.45251;0;0;[0]
9000819;2.290899035;1;14.51720108;149.962055;148.9212806;147.8897656;177.7112592;149.962055;125.7718233;0.154069785;17.69887625;313.2502204;1.599021789;1.599005757;1.598989699;1.60762186;1.599021789;1.584793609;-0.521868354;0.00715481;5.12E-05;0;0;0;0;0;1.56022;2.5743;2.5743;0;0;[0]
9000820;2.136410649;1;15.56697069;144.7505232;144.1216602;143.4986011;169.6596745;144.7505232;124.3504506;0.196419114;13.53571003;183.2154461;1.608729694;1.608680592;1.608631452;1.623934558;1.608729694;1.589555172;-0.146210173;0.012564236;0.00015786;0;0;0;7.49E-05;0;2.06363;2.80069;2.80069;0;0;[0]
9000821;2.087430655;1;15.93223797;145.2576547;144.5503253;143.8712;178.3217532;145.2576547;126.7521157;0.702452019;14.61387087;213.5652217;1.616328438;1.616276436;1.616224337;1.639456422;1.616328438;1.590078324;-0.328899303;0.012953465;0.000167792;0;0.00472353;5.36198;0;0.00986;2.8045;3.81106;3.81106;1;1;[1]
9000822;2.601072148;1;12.78605131;141.1847661;140.5493685;139.9267;168.161805;141.1847661;122.565413;0.370399218;13.51118117;182.5520165;1.602146947;1.602080685;1.602014756;1.633841971;1.602146947;1.581993479;0.847880399;0.014608171;0.000213399;0;0;0;0;0;0.58174;2.40241;2.40241;0;0;[0]
9000823;2.450755054;1;13.57028394;139.7484283;139.2396325;138.7579626;171.1613518;139.7484283;126.7817295;1.077738154;12.2536199;150.1512006;1.617559865;1.617438404;1.61731778;1.660506312;1.617559865;1.593434441;0.865737079;0.019891479;0.000395671;0;0;0;0;0;1.47518;2.45351;2.45351;0;0;[0]
9000824;2.513978896;1;13.22900602;143.2148102;142.5096529;141.8324334;168.8360028;143.2148102;123.576809;0.650618221;14.47650629;209.5692344;1.600541867;1.600500628;1.60045947;1.620342986;1.600541867;1.58462317;0.408765315;0.011500556;0.000132263;0;0;0;0;0;0.95686;2.00901;1.99331;0;0;[0]
9000825;2.757186358;1;12.06209433;141.8139277;140.7923616;139.7843069;174.1271743;141.8139277;110.1148332;0.335478366;17.13417299;293.5798842;1.627775549;1.627541303;1.627307738;1.676509429;1.627775549;1.590760215;0.269144858;0.027654355;0.000764763;0;0;0;0;0;0.65346;1.84998;1.76164;0;0;[0]
9000826;2.636261868;1;12.61537875;139.0892423;138.4083203;137.7718663;172.8700693;139.0892423;123.9731979;1.102242842;14.21927943;202.1879076;1.61679474;1.616700475;1.616605871;1.643028215;1.61679474;1.583042442;-0.485285894;0.017427574;0.00030372;0;0;0;0;0;0.60548;2.23022;2.23022;0;0;[0]
9000827;2.457147112;1;13.53498201;139.4967274;138.8866877;138.2990316;169.8946329;139.4967274;123.1758132;0.685953062;13.28071212;176.3773144;1.610106946;1.609957464;1.609807485;1.645285301;1.610106946;1.569923603;-0.349578571;0.021903324;0.000479756;0;0;0;0;0;1.76286;2.29283;2.29283;0;0;[0]
9000828;2.48165744;1;13.40130245;138.4176137;138.2429272;138.0783426;158.8106833;138.4176137;131.3895743;1.863920129;7.164969273;51.33678469;1.607701007;1.607568809;1.607437972;1.650086637;1.607701007;1.589293535;1.216294256;0.020723654;0.00042947;0;0;0;0;0;1.2832;2.11023;1.95113;0;0;[0]
9000829;3.264251564;1;10.18838202;128.0184436;127.2279903;126.399043;142.1626242;128.0184436;106.0975618;-0.654303041;13.8448585;191.6801069;1.66864699;1.668103821;1.667558641;1.723408148;1.66864699;1.607965934;-0.215869229;0.042490694;0.001805459;0;0;0;0;0;0.21477;1.05358;0.96098;0;0;[0]
9000830;3.121881468;5;10.65301238;139.6728877;139.0031622;138.3600958;163.6542702;139.6728877;124.0142858;0.635926227;13.92872721;194.0094416;1.615673884;1.615543421;1.615413349;1.649816126;1.615673884;1.588059225;0.360013172;0.02056241;0.000422813;0;0;0;0;0;0.15927;0.6407;0.63736;0;0;[0]
9000831;2.045497744;1;16.25885047;145.5951037;144.9515544;144.3061727;169.0742298;145.5951037;122.4050271;-0.017639034;13.64545954;186.198566;1.607345138;1.607250797;1.607156034;1.630764118;1.607345138;1.57573426;-0.609870308;0.017375827;0.000301919;0;0;0;0.00245418;0;2.49537;3.55139;3.55139;0;0;[0]
9000832;2.732179367;5;12.17249583;142.8314074;142.3305313;141.8675171;176.7415636;142.8314074;132.7257776;1.544851754;12.44289244;154.8255723;1.611345377;1.61127427;1.611203418;1.632321491;1.611345377;1.596564393;0.569816019;0.015164706;0.000229968;0;0;0;0;0;0.46291;1.44684;1.44276;0;0;[0]
9000833;2.132591923;1;15.59484569;143.5251429;143.0545188;142.5908527;168.9915704;143.5251429;123.0696969;0.417127149;11.71318781;137.1987686;1.605713957;1.605657725;1.605601292;1.626697993;1.605713957;1.578012632;-0.62366945;0.013414307;0.000179944;0;0.00792467;2.10759;0;0.0169;3.26586;3.72257;3.72257;1;1;[1]
9000834;2.67661684;1;12.42517848;137.3749816;137.0865283;136.8096038;159.5265724;137.3749816;125.995302;1.039602913;9.085667471;82.54935339;1.608524751;1.608411626;1.608298637;1.634700789;1.608524751;1.586162305;0.148087435;0.019087499;0.000364333;0;0;0;0;0;0.77306;1.76461;1.74592;0;0;[0]
9000835;2.886157856;1;11.52308488;147.650002;146.0212126;144.4114523;176.495504;147.650002;120.9855962;0.026302734;21.88846839;479.1050484;1.605169325;1.605154657;1.605139973;1.61493898;1.605169325;1.592215191;-0.363460901;0.006858671;4.70E-05;0;0;0;0;0;0.1834;1.13474;1.08361;0;0;[0]
9000836;2.480090452;1;13.40976976;146.3251145;145.6521489;145.0284285;178.9127641;146.3251145;131.6301904;1.22747836;14.55345885;211.8031646;1.610387266;1.610333956;1.610280636;1.627827823;1.610387266;1.591308807;-0.030776903;0.013102101;0.000171665;0;0;0;0;0;0.67862;2.52663;2.48341;0;0;[0]
9000837;2.668285767;1;12.46397307;141.2803675;140.187553;139.1683669;179.1155923;141.2803675;123.0568212;0.838261116;18.12551577;328.5343218;1.600084134;1.600050827;1.600017509;1.618914887;1.600084134;1.58037352;-0.053421125;0.010322816;0.000106561;0;0;0;0;0;1.59168;2.4218;2.4218;0;0;[0]
9000838;2.448583464;1;13.5823191;144.0813641;143.6982368;143.3172315;164.2748919;144.0813641;125.2174541;0.182949509;10.53137571;110.9098744;1.612187556;1.61208349;1.611979619;1.647527251;1.612187556;1.58085942;0.27007012;0.018335372;0.000336186;0;0;0;4.90E-05;0;1.24708;2.89662;2.89662;0;0;[0]
9000839;2.722322777;1;12.21656823;144.4829407;143.6131632;142.7440494;169.4374064;144.4829407;119.2083601;0.04127886;15.82115359;250.3089008;1.620967605;1.620932927;1.620898217;1.637741323;1.620967605;1.603015474;-0.203084415;0.010598188;0.000112322;0;0;0;0;0;0.48418;1.81633;1.81633;0;0;[0]
9000840;2.191326654;1;15.17685274;145.4527448;144.5990837;143.7624954;177.2552165;145.4527448;123.5551567;0.349535047;15.89147285;252.5389094;1.605397744;1.605358048;1.605318475;1.623374449;1.605397744;1.593266902;0.654920759;0.011306737;0.000127842;0;0;0;0.00356863;0;1.22648;3.6159;3.6159;0;0;[0]
9000841;2.598303031;1;12.79967792;141.7976518;140.7825896;139.7893707;173.5250117;141.7976518;116.4276959;0.309186481;17.10352606;292.5306035;1.614101697;1.614035189;1.613968329;1.631810878;1.614101697;1.583892163;-0.862295257;0.014614046;0.00021357;0;0;0;0;0;0.86819;2.13732;2.13732;0;0;[0]
9000842;2.423401174;2;13.72345706;147.1320284;146.3715596;145.6501765;179.9991429;147.1320284;128.1286514;0.909829801;15.35415077;235.7499458;1.606161581;1.606152771;1.606143956;1.613134425;1.606161581;1.597583018;-0.239438388;0.005318562;2.83E-05;0;0;0;0;0;2.09072;2.59485;2.54885;0;0;[0]
9000843;2.273860533;1;14.62598144;141.8715689;141.2567301;140.6845347;179.9585931;141.8715689;124.9961128;1.335171978;13.69924581;187.6693357;1.603567179;1.603506781;1.60344632;1.624565682;1.603567179;1.581481266;-0.177486078;0.013910288;0.000193496;0;0;0;5.28E-05;0;1.71579;2.84796;2.26525;0;0;[0]
9000844;2.78255835;1;11.95210945;144.3231289;143.3250354;142.3338439;169.9762707;144.3231289;119.1613861;0.102990193;16.97847984;288.2687776;1.613331472;1.613272174;1.613212984;1.637994935;1.613331472;1.593234881;0.325986983;0.013844905;0.000191681;0;0;0;0;0;0.37549;1.73928;1.73928;0;0;[0]
9000845;2.393188899;1;13.89670576;142.9873071;142.4961234;142.0224666;164.920212;142.9873071;126.6367849;0.689498417;12.05406781;145.3005507;1.608129847;1.608047861;1.607965784;1.636037172;1.608129847;1.578402501;-0.149069808;0.016229475;0.000263396;0;0;0;0;0;1.30695;2.64346;2.64346;0;0;[0]
9000846;2.670273522;1;12.45469487;140.464716;139.5874766;138.7458594;173.154403;140.464716;121.7156096;0.622717548;15.99697645;255.9032556;1.598903939;1.598783516;1.598662515;1.628941362;1.598903939;1.560653256;-0.569470763;0.01957659;0.000383243;0;0;0;0;0;0.44578;2.01817;2.01817;0;0;[0]
9000847;2.425920422;2;13.70920564;148.9412689;147.6093157;146.3251691;179.9997444;148.9412689;125.9371862;0.385984638;20.18613533;407.4800594;1.605670374;1.605643336;1.605616314;1.619882544;1.605670374;1.592209891;0.150803506;0.009320737;8.69E-05;0;0;0;0;0;0.58919;2.19563;2.19039;0;0;[0]
9000848;2.473233987;1;13.44694522;143.1760257;142.5788425;141.9824584;166.5928899;143.1760257;119.5072843;0.093010317;13.07279229;170.8978983;1.609615117;1.609517193;1.609418759;1.633276081;1.609615117;1.574175718;-0.69700247;0.017708663;0.000313597;0;0;0;0;0;0.9648;2.76549;2.76549;0;0;[0]
9000849;2.291578643;1;14.51289575;143.5692145;143.413382;143.2577442;156.7412328;143.5692145;133.045163;0.079957921;6.691796209;44.78013651;1.616662547;1.616643728;1.616624899;1.62977727;1.616662547;1.60316912;-0.163871736;0.007798253;6.08E-05;0;0;0;0.000427655;0;1.55457;3.12759;3.12759;0;0;[0]
9000850;2.719154175;1;12.23080407;135.0078464;134.7426135;134.4862999;159.0042933;135.0078464;120.4547025;1.010722271;8.617393258;74.25946656;1.597777277;1.597676733;1.597576348;1.626550513;1.597777277;1.570004068;0.219248562;0.017938599;0.000321793;0;0;0;0;0;0.45978;1.53913;1.53913;0;0;[0]
9000851;2.410110739;1;13.79913438;142.801872;142.4894816;142.1760996;161.697026;142.801872;122.6025332;0.097877519;9.438203573;89.07968669;1.6030298;1.602919015;1.602808117;1.63603094;1.6030298;1.5695141;-0.109137632;0.018836941;0.00035483;0;0;0;0;0;1.03624;2.20639;2.20639;0;0;[0]
9000852;2.03189533;1;16.36769446;147.4858963;146.9418047;146.4036306;172.9579354;147.4858963;125.2478686;0.285826706;12.73203705;162.1047674;1.605111341;1.605070989;1.605030462;1.619231378;1.605111341;1.580913153;-0.904952099;0.011356999;0.000128981;0;0;0;0.00284465;0;2.13431;3.44264;3.34207;0;0;[0]
9000853;2.715959791;1;12.24518937;146.0484041;145.343317;144.6339887;165.3428267;146.0484041;126.2999385;-0.107264818;14.26976072;203.626071;1.614481021;1.614468747;1.614456481;1.62594418;1.614481021;1.604865892;0.261432539;0.006297608;3.97E-05;0;0;0;0;0;0.3113;1.86098;1.86098;0;0;[0]
9000854;2.778572366;1;11.96925528;142.5882057;141.7005657;140.8107657;172.7295693;142.5882057;114.0008322;0.066903629;15.87079618;251.8821714;1.617156172;1.617102614;1.617049346;1.646653788;1.617156172;1.600521665;1.01065822;0.013197017;0.000174161;0;0;0;0;0;0.66108;1.80428;1.56893;0;0;[0]
9000855;2.519190215;1;13.20163986;145.727301;145.1589861;144.6118135;177.751502;145.727301;126.1449589;0.769524669;13.11482541;171.9986454;1.603993006;1.603914113;1.603835432;1.633632552;1.603993006;1.581714972;0.416107463;0.015930009;0.000253765;0;0;0;0;0;0.68326;2.65569;2.65569;0;0;[0]
9000856;2.330088939;1;14.27303542;141.3167224;140.7083125;140.1292248;174.5080945;141.3167224;122.1589353;0.99071858;13.45233151;180.9652229;1.612532691;1.612427755;1.6123229;1.636162332;1.612532691;1.587573221;0.102777967;0.01840289;0.000338666;0;0;0;0;0;1.88352;2.62779;2.62779;0;0;[0]
9000857;2.286944122;1;14.54230631;140.288702;140.0016406;139.7195317;160.6927548;140.288702;125.5484156;0.490555644;9.051656745;81.93248983;1.603193532;1.603123774;1.603053729;1.618215813;1.603193532;1.576591136;-0.660161411;0.0149246;0.000222744;0;0;0;0;0;1.58027;2.53738;2.49614;0;0;[0]
